timestamp,Carrier,OriginCityName,OriginCountry,DestCityName,DestCountry,FlightTimeMin,AvgTicketPrice,Cancelled,FlightDelayType
"Oct 27, 2021 @ 22:26:30.000","ES-Air",Minneapolis,US,Olenegorsk,RU,"559.248","$869.5",false,"No Delay"
"Oct 27, 2021 @ 22:22:15.000","ES-Air",Shanghai,CN,Treviso,IT,"688.099","$704.36",false,"No Delay"
"Oct 27, 2021 @ 22:21:13.000","Kibana Airlines","Las Vegas",US,Pisa,IT,"660.196","$779.99",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 22:10:16.000","Logstash Airways",Seoul,KR,"New York",US,"1,100.326","$788.91",false,"Weather Delay"
"Oct 27, 2021 @ 22:09:20.000","Logstash Airways",Cologne,DE,Durban,ZA,"614.761","$568.18",false,"No Delay"
"Oct 27, 2021 @ 22:09:20.000","Kibana Airlines",Moscow,RU,Warsaw,PL,"57.682","$921.53",false,"No Delay"
"Oct 27, 2021 @ 22:09:20.000","Kibana Airlines","Cape Town",ZA,Warsaw,PL,"636.288","$840.61",false,"No Delay"
"Oct 27, 2021 @ 22:01:56.000","Kibana Airlines",London,GB,Shanghai,CN,"840.346","$727.41",false,"No Delay"
"Oct 27, 2021 @ 22:01:45.000","ES-Air",Quito,EC,Zurich,CH,"815.584","$289.39",false,"No Delay"
"Oct 27, 2021 @ 22:01:42.000","ES-Air",Bari,IT,"Buenos Aires",AR,"670.247","$723.74",false,"No Delay"
"Oct 27, 2021 @ 21:56:17.000","Kibana Airlines",Vienna,AT,Vienna,AT,75,"$179.76",false,"Weather Delay"
"Oct 27, 2021 @ 21:54:27.000","ES-Air","Buenos Aires",AR,Oslo,NO,"722.655","$698.42",false,"No Delay"
"Oct 27, 2021 @ 21:47:48.000",JetBeats,Tokyo,JP,Shanghai,CN,"131.295","$693.81",false,"No Delay"
"Oct 27, 2021 @ 21:40:05.000",JetBeats,"Chitose / Tomakomai",JP,Rochester,US,"734.809","$904.09",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 21:40:05.000","ES-Air",Rome,IT,Johannesburg,ZA,"550.028","$871.59",false,"No Delay"
"Oct 27, 2021 @ 21:37:07.000",JetBeats,Saginaw,US,Tucson,US,"166.624","$245.84",false,"No Delay"
"Oct 27, 2021 @ 21:37:07.000","ES-Air",London,GB,Montreal,CA,"434.831","$725.47",false,"No Delay"
"Oct 27, 2021 @ 21:37:07.000","Logstash Airways","Jebel Ali",AE,Torino,IT,"435.996","$935.93",false,"No Delay"
"Oct 27, 2021 @ 21:34:06.000",JetBeats,Oslo,NO,Oslo,NO,0,"$132.54",false,"No Delay"
"Oct 27, 2021 @ 21:34:06.000","Kibana Airlines",Bangalore,IN,Melbourne,AU,"472.431","$882.5",false,"No Delay"
"Oct 27, 2021 @ 21:26:05.000","ES-Air","San Juan",PR,Oslo,NO,"627.737","$845.91",false,"No Delay"
"Oct 27, 2021 @ 21:13:34.000","Logstash Airways","Cape Town",ZA,Moscow,RU,"920.394","$321.02",false,"No Delay"
"Oct 27, 2021 @ 21:08:27.000","Logstash Airways",Tampa,US,Treviso,IT,"409.293","$673.17",false,"No Delay"
"Oct 27, 2021 @ 20:56:24.000","ES-Air",Adelaide,AU,Ottawa,CA,"890.241","$337.05",false,"No Delay"
"Oct 27, 2021 @ 20:56:24.000","Kibana Airlines",Treviso,IT,Verona,IT,"6.225","$167.58",false,"No Delay"
"Oct 27, 2021 @ 20:53:23.000","Kibana Airlines",Tokyo,JP,Venice,IT,"565.077","$502.51",false,"No Delay"
"Oct 27, 2021 @ 20:44:49.000","Kibana Airlines",Quito,EC,Munich,DE,"626.919","$480.83",false,"No Delay"
"Oct 27, 2021 @ 20:43:12.000","ES-Air",Tokyo,JP,Zurich,CH,"600.643","$540.73",false,"No Delay"
"Oct 27, 2021 @ 20:38:05.000","Kibana Airlines",Boston,US,Tokyo,JP,"636.933","$688.68",false,"No Delay"
"Oct 27, 2021 @ 20:36:38.000","ES-Air","Buenos Aires",AR,Sydney,AU,"906.882","$891.35",false,"No Delay"
"Oct 27, 2021 @ 20:32:37.000","Kibana Airlines",Torino,IT,Verona,IT,"14.997","$138.87",false,"No Delay"
"Oct 27, 2021 @ 20:29:24.000","ES-Air",Milan,IT,Washington,US,"488.76","$942.85",false,"No Delay"
"Oct 27, 2021 @ 20:28:07.000","Kibana Airlines",Bari,IT,Memphis,US,"437.186","$737.91",false,"No Delay"
"Oct 27, 2021 @ 20:27:44.000","Kibana Airlines",Seoul,KR,Ottawa,CA,"621.827","$542.25",false,"No Delay"
"Oct 27, 2021 @ 20:23:58.000","Kibana Airlines",Belogorsk,RU,Verona,IT,"595.815","$692.96",false,"No Delay"
"Oct 27, 2021 @ 20:21:39.000","ES-Air",Olenegorsk,RU,Zurich,CH,"192.619","$515.72",false,"No Delay"
"Oct 27, 2021 @ 20:19:36.000","Logstash Airways","Salt Lake City",US,Belogorsk,RU,"434.625","$310.34",false,"No Delay"
"Oct 27, 2021 @ 20:19:36.000","ES-Air",Istanbul,TR,"Frankfurt am Main",DE,"103.658","$827.28",false,"No Delay"
"Oct 27, 2021 @ 20:19:36.000","Kibana Airlines",Bergamo,IT,Osaka,JP,"504.591","$973.73",false,"No Delay"
"Oct 27, 2021 @ 20:15:19.000",JetBeats,Zurich,CH,Zurich,CH,0,"$199.73",false,"No Delay"
"Oct 27, 2021 @ 20:14:58.000",JetBeats,"New Delhi",IN,Johannesburg,ZA,"726.775","$465.01",false,"No Delay"
"Oct 27, 2021 @ 20:10:04.000","Kibana Airlines",Mumbai,IN,Ottawa,CA,"580.829","$940.14",false,"No Delay"
"Oct 27, 2021 @ 20:09:39.000","ES-Air",Bari,IT,Dublin,IE,"341.453","$975.77",true,"NAS Delay"
"Oct 27, 2021 @ 19:50:51.000","Logstash Airways",Savannah,US,Venice,IT,"410.396","$276.09",false,"No Delay"
"Oct 27, 2021 @ 19:44:06.000",JetBeats,Johannesburg,ZA,"Salt Lake City",US,"1,335.55","$302.95",false,"No Delay"
"Oct 27, 2021 @ 19:37:15.000","ES-Air",London,GB,Syracuse,US,"502.402","$566.94",false,"No Delay"
"Oct 27, 2021 @ 19:36:47.000","Kibana Airlines",Seoul,KR,Olenegorsk,RU,"421.517","$523.9",false,"No Delay"
"Oct 27, 2021 @ 19:36:47.000","Kibana Airlines",Rome,IT,Shanghai,CN,"570.623","$458.41",false,"No Delay"
"Oct 27, 2021 @ 19:33:24.000","ES-Air",Phoenix,US,Hyderabad,IN,"793.859","$883.81",false,"No Delay"
"Oct 27, 2021 @ 19:28:14.000","Kibana Airlines",Torino,IT,Venice,IT,"30.831","$115.93",false,"No Delay"
"Oct 27, 2021 @ 19:16:46.000","Logstash Airways",Wichita,US,"Xi'an",CN,"609.361","$428.74",true,"No Delay"
"Oct 27, 2021 @ 19:14:46.000","Logstash Airways",Johannesburg,ZA,Ottawa,CA,"622.933","$689.32",false,"No Delay"
"Oct 27, 2021 @ 18:58:39.000",JetBeats,Adelaide,AU,"Xi'an",CN,"517.741","$782.87",false,"No Delay"
"Oct 27, 2021 @ 18:58:39.000","ES-Air",Genova,IT,Munich,DE,"38.484","$652.27",true,"Late Aircraft Delay"
"Oct 27, 2021 @ 18:52:32.000","ES-Air",Copenhagen,DK,Treviso,IT,"335.264","$804.37",true,"Late Aircraft Delay"
"Oct 27, 2021 @ 18:48:47.000",JetBeats,Adelaide,AU,London,GB,"1,016.795","$700.65",false,"No Delay"
"Oct 27, 2021 @ 18:44:55.000","Kibana Airlines",Indianapolis,US,Belogorsk,RU,"493.938","$497.48",false,"No Delay"
"Oct 27, 2021 @ 18:39:58.000","ES-Air",Quito,EC,Tokyo,JP,"1,424.62","$679.54",false,"Carrier Delay"
"Oct 27, 2021 @ 18:31:50.000",JetBeats,Warsaw,PL,Zurich,CH,"93.948","$564.73",false,"No Delay"
"Oct 27, 2021 @ 18:31:07.000","ES-Air","Abu Dhabi",AE,"Chitose / Tomakomai",JP,"664.801","$480.64",true,"No Delay"
"Oct 27, 2021 @ 18:29:39.000","ES-Air","Frankfurt am Main",DE,Treviso,IT,"42.905","$754.35",true,"No Delay"
"Oct 27, 2021 @ 18:23:11.000","Kibana Airlines",Brisbane,AU,"Jeju City",KR,"456.442","$576.03",false,"No Delay"
"Oct 27, 2021 @ 18:21:58.000",JetBeats,Olenegorsk,RU,Venice,IT,"155.479","$274.81",false,"No Delay"
"Oct 27, 2021 @ 18:16:47.000","Logstash Airways","Los Angeles",US,Belogorsk,RU,"534.134","$721.2",false,"No Delay"
"Oct 27, 2021 @ 18:09:30.000","ES-Air",Orlando,US,Tokyo,JP,"730.778","$657.11",false,"No Delay"
"Oct 27, 2021 @ 18:02:53.000","ES-Air","Chitose / Tomakomai",JP,Belogorsk,RU,"97.848","$290.15",false,"No Delay"
"Oct 27, 2021 @ 17:59:52.000","ES-Air",Billings,US,London,GB,"558.654","$555.41",false,"No Delay"
"Oct 27, 2021 @ 17:58:56.000","Logstash Airways",Stockholm,SE,Tampa,US,"609.353","$771.66",false,"No Delay"
"Oct 27, 2021 @ 17:58:12.000","Kibana Airlines",Tokyo,JP,Warsaw,PL,"718.682","$323.32",false,"No Delay"
"Oct 27, 2021 @ 17:57:38.000","ES-Air",Cagliari,IT,"Mexico City",MX,"920.901","$983.33",false,"No Delay"
"Oct 27, 2021 @ 17:57:38.000","Kibana Airlines",Tokyo,JP,Torino,IT,"1,151.019","$302.46",false,"Security Delay"
"Oct 27, 2021 @ 17:48:38.000","Logstash Airways",Milan,IT,Moscow,RU,"306.847","$756.4",false,"Security Delay"
"Oct 27, 2021 @ 17:41:15.000",JetBeats,Bangalore,IN,Memphis,US,"763.712","$753.28",false,"No Delay"
"Oct 27, 2021 @ 17:41:04.000","Kibana Airlines",Melbourne,AU,Pittsburgh,US,"1,242.497","$329.54",false,"No Delay"
"Oct 27, 2021 @ 17:28:46.000","Logstash Airways",Belogorsk,RU,Vienna,AT,"362.014","$305.72",false,"No Delay"
"Oct 27, 2021 @ 17:28:46.000","Logstash Airways","Frankfurt am Main",DE,Seattle,US,"632.432","$625.08",false,"No Delay"
"Oct 27, 2021 @ 16:52:32.000","ES-Air",Amsterdam,NL,Cleveland,US,"350.599","$857.25",false,"No Delay"
"Oct 27, 2021 @ 16:49:08.000",JetBeats,Hyderabad,IN,Tucson,US,"1,111.808","$403.32",false,"No Delay"
"Oct 27, 2021 @ 16:44:52.000","ES-Air",Beijing,CN,Santiago,CL,"905.805","$677.95",false,"No Delay"
"Oct 27, 2021 @ 16:40:58.000","Kibana Airlines",Melbourne,AU,Zurich,CH,"949.137","$336.91",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 16:40:41.000","Kibana Airlines",Bogota,CO,Stockholm,SE,"723.719","$377.75",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 16:39:48.000","Kibana Airlines",Montreal,CA,"Chitose / Tomakomai",JP,"740.008","$554.25",false,"No Delay"
"Oct 27, 2021 @ 16:36:14.000",JetBeats,Bergamo,IT,Rochester,US,"356.082","$610.41",false,"No Delay"
"Oct 27, 2021 @ 16:32:27.000","Kibana Airlines",Melbourne,AU,Treviso,IT,"1,069.261","$865.36",true,"No Delay"
"Oct 27, 2021 @ 16:29:43.000","Logstash Airways",Newark,US,Sydney,AU,"799.019","$395.7",false,"No Delay"
"Oct 27, 2021 @ 16:27:22.000","Kibana Airlines",Dubai,AE,Vienna,AT,"384.189","$628.52",false,"No Delay"
"Oct 27, 2021 @ 16:19:09.000",JetBeats,Tokyo,JP,Zurich,CH,"873.663","$763.09",false,"No Delay"
"Oct 27, 2021 @ 16:19:09.000",JetBeats,Milan,IT,"Xi'an",CN,"895.533","$646.74",false,"Security Delay"
"Oct 27, 2021 @ 16:19:00.000",JetBeats,"Abu Dhabi",AE,Wichita,US,"964.715","$312.64",true,"No Delay"
"Oct 27, 2021 @ 15:58:12.000","ES-Air",Beijing,CN,Denver,US,"729.676","$940.4",false,"No Delay"
"Oct 27, 2021 @ 15:49:55.000","Logstash Airways",Montreal,CA,Naples,IT,"340.033","$506.24",false,"No Delay"
"Oct 27, 2021 @ 15:46:39.000","Kibana Airlines",Oslo,NO,"Raleigh/Durham",US,"509.138","$897.02",false,"No Delay"
"Oct 27, 2021 @ 15:38:03.000","Logstash Airways",Chengdu,CN,"Raleigh/Durham",US,"1,149.292","$772.13",false,"No Delay"
"Oct 27, 2021 @ 15:37:43.000","Logstash Airways",Cagliari,IT,Copenhagen,DK,"234.946","$666.5",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 15:24:35.000",JetBeats,Rome,IT,Naples,IT,"16.625","$120.98",false,"No Delay"
"Oct 27, 2021 @ 15:21:24.000","Logstash Airways",Edmonton,CA,Oslo,NO,"360.817","$754.79",false,"No Delay"
"Oct 27, 2021 @ 15:19:57.000",JetBeats,Peoria,US,Shanghai,CN,"1,039.427","$862.32",false,"No Delay"
"Oct 27, 2021 @ 15:17:35.000",JetBeats,Dublin,IE,"New Delhi",IN,"472.491","$272.48",false,"No Delay"
"Oct 27, 2021 @ 15:16:30.000",JetBeats,Pisa,IT,Venice,IT,"18.233","$134.7",false,"No Delay"
"Oct 27, 2021 @ 15:00:56.000","ES-Air","Cape Town",ZA,Phoenix,US,"1,377.851","$826.88",false,"NAS Delay"
"Oct 27, 2021 @ 14:55:36.000","Logstash Airways","Jeju City",KR,Savannah,US,"879.157","$891.64",false,"Weather Delay"
"Oct 27, 2021 @ 14:50:50.000","Logstash Airways",Bangalore,IN,Durban,ZA,"731.926","$268.17",false,"Security Delay"
"Oct 27, 2021 @ 14:50:26.000","ES-Air",Santiago,CL,Verona,IT,"748.631","$414.42",false,"No Delay"
"Oct 27, 2021 @ 14:46:19.000","Logstash Airways","Abu Dhabi",AE,Pisa,IT,"502.696","$478.83",false,"NAS Delay"
"Oct 27, 2021 @ 14:45:39.000",JetBeats,Edmonton,CA,Genova,IT,"414.306","$812.67",true,"No Delay"
"Oct 27, 2021 @ 14:42:18.000","Kibana Airlines",Paris,FR,Winnipeg,CA,"511.541","$477.53",true,"No Delay"
"Oct 27, 2021 @ 14:40:12.000","ES-Air",Sydney,AU,Torino,IT,"1,516.48","$621.75",false,"No Delay"
"Oct 27, 2021 @ 14:34:51.000","Kibana Airlines",Bogota,CO,"Buenos Aires",AR,"424.625","$432.85",false,"No Delay"
"Oct 27, 2021 @ 14:27:34.000","Kibana Airlines",Cagliari,IT,Moscow,RU,"290.184","$448.26",false,"Security Delay"
"Oct 27, 2021 @ 14:19:51.000",JetBeats,Shanghai,CN,Tulsa,US,"1,052.828","$671.31",false,"No Delay"
"Oct 27, 2021 @ 14:11:16.000","ES-Air",Seoul,KR,Toronto,CA,"560.081","$968.59",false,"No Delay"
"Oct 27, 2021 @ 14:11:16.000","ES-Air",Bergamo,IT,Winnipeg,CA,"521.022","$946.38",false,"No Delay"
"Oct 27, 2021 @ 14:03:23.000","Kibana Airlines",Treviso,IT,Belogorsk,RU,"383.101","$478.77",false,"No Delay"
"Oct 27, 2021 @ 13:56:21.000","ES-Air",Toronto,CA,Quito,EC,"373.376","$511.9",false,"No Delay"
"Oct 27, 2021 @ 13:54:58.000",JetBeats,"Buenos Aires",AR,Phoenix,US,"521.723","$352.48",false,"No Delay"
"Oct 27, 2021 @ 13:54:58.000","Logstash Airways",Genova,IT,Miami,US,"499.105","$996.58",false,"No Delay"
"Oct 27, 2021 @ 13:50:30.000","Logstash Airways",Seoul,KR,London,GB,"757.709","$727.04",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 13:48:47.000","Kibana Airlines",Quito,EC,Milan,IT,"702.526","$608.13",false,"No Delay"
"Oct 27, 2021 @ 13:44:29.000","Kibana Airlines",Seoul,KR,Oslo,NO,"591.871","$429.73",false,"No Delay"
"Oct 27, 2021 @ 13:34:37.000",JetBeats,Pisa,IT,Moscow,RU,"201.997","$515.64",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 13:34:37.000","Logstash Airways",Stockholm,SE,Stockholm,SE,0,"$102.88",false,"No Delay"
"Oct 27, 2021 @ 13:28:48.000","ES-Air",Melbourne,AU,Ottawa,CA,"999.135","$866.8",false,"Carrier Delay"
"Oct 27, 2021 @ 13:19:47.000",JetBeats,Quito,EC,Tucson,US,"599.785","$883.8",false,"NAS Delay"
"Oct 27, 2021 @ 13:16:09.000","Logstash Airways",Palermo,IT,Osaka,JP,"587.277","$366.64",false,"No Delay"
"Oct 27, 2021 @ 13:15:23.000","Kibana Airlines",Dubai,AE,Oslo,NO,"367.162","$754.41",false,"No Delay"
"Oct 27, 2021 @ 13:10:53.000",JetBeats,Bangalore,IN,Seattle,US,"619.057","$886.17",true,"No Delay"
"Oct 27, 2021 @ 13:10:53.000","ES-Air",Seoul,KR,"Los Angeles",US,"507.704","$881.14",false,"No Delay"
"Oct 27, 2021 @ 13:08:18.000","Kibana Airlines",Treviso,IT,Warsaw,PL,"251.917","$567.77",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 13:05:20.000","Kibana Airlines",Tokyo,JP,Belogorsk,RU,"108.875","$798.61",false,"No Delay"
"Oct 27, 2021 @ 13:04:30.000",JetBeats,"San Diego",US,"Xi'an",CN,"1,014.554","$542.93",false,"No Delay"
"Oct 27, 2021 @ 12:52:21.000","Logstash Airways",Osaka,JP,Moscow,RU,"524.503","$902.09",false,"No Delay"
"Oct 27, 2021 @ 12:50:08.000",JetBeats,"Jebel Ali",AE,Verona,IT,"252.969","$431.98",false,"No Delay"
"Oct 27, 2021 @ 12:49:48.000","ES-Air",Olenegorsk,RU,Torino,IT,"211.141","$747.42",false,"No Delay"
"Oct 27, 2021 @ 12:41:57.000",JetBeats,"Los Angeles",US,Ottawa,CA,"336.534","$291.53",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 12:40:05.000","Kibana Airlines",Atlanta,US,Naples,IT,"415.165","$977.31",false,"No Delay"
"Oct 27, 2021 @ 12:35:59.000","Logstash Airways","Jeju City",KR,Munich,DE,"806.266","$766.64",false,"No Delay"
"Oct 27, 2021 @ 12:32:38.000",JetBeats,Santiago,CL,Warsaw,PL,"1,080.627","$706.99",false,"No Delay"
"Oct 27, 2021 @ 12:16:35.000","ES-Air",Spokane,US,Zurich,CH,"434.223","$890.37",false,"No Delay"
"Oct 27, 2021 @ 12:11:41.000","Logstash Airways",Istanbul,TR,London,GB,"209.878","$928.04",false,"No Delay"
"Oct 27, 2021 @ 12:07:03.000","Logstash Airways",Baltimore,US,Billings,US,"135.098","$134.52",false,"No Delay"
"Oct 27, 2021 @ 12:07:03.000",JetBeats,Sydney,AU,Belogorsk,RU,"598.247","$597.07",false,"Carrier Delay"
"Oct 27, 2021 @ 11:56:39.000","Kibana Airlines",Treviso,IT,Venice,IT,"0.957","$177.54",false,"No Delay"
"Oct 27, 2021 @ 11:54:26.000",JetBeats,Chicago,US,Rome,IT,"476.198","$839.99",true,"Weather Delay"
"Oct 27, 2021 @ 11:51:29.000","Kibana Airlines",Helsinki,FI,"Buenos Aires",AR,"810.058","$377.42",false,"No Delay"
"Oct 27, 2021 @ 11:51:06.000","ES-Air","San Francisco",US,Wichita,US,"212.916","$157.47",false,"NAS Delay"
"Oct 27, 2021 @ 11:49:30.000","ES-Air",Tokoname,JP,"Des Moines",US,"481.274","$869.56",false,"No Delay"
"Oct 27, 2021 @ 11:46:36.000","ES-Air","New Delhi",IN,Munich,DE,"295.511","$990.08",false,"No Delay"
"Oct 27, 2021 @ 11:34:33.000","Kibana Airlines",Torino,IT,Warsaw,PL,"308.087","$805.02",true,"Carrier Delay"
"Oct 27, 2021 @ 11:27:02.000","ES-Air","Cape Town",ZA,Rochester,US,"925.362","$731.02",true,"No Delay"
"Oct 27, 2021 @ 11:17:05.000","Logstash Airways",Erie,US,Bergamo,IT,"525.557","$688.33",false,"No Delay"
"Oct 27, 2021 @ 11:16:38.000","ES-Air",Rome,IT,London,GB,"88.599","$268.34",false,"NAS Delay"
"Oct 27, 2021 @ 11:12:00.000","Kibana Airlines",Mumbai,IN,Rochester,US,"643.599","$773.23",false,"No Delay"
"Oct 27, 2021 @ 11:03:34.000","Kibana Airlines",Bologna,IT,Orlando,US,"500.957","$886.5",false,"No Delay"
"Oct 27, 2021 @ 11:03:11.000","Kibana Airlines",Munich,DE,Pisa,IT,"333.194","$849.65",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 11:00:22.000","ES-Air",Cologne,DE,Moscow,RU,"188.414","$657.24",false,"No Delay"
"Oct 27, 2021 @ 10:51:37.000","Logstash Airways",Chengdu,CN,Helsinki,FI,"550.512","$389.42",false,"Carrier Delay"
"Oct 27, 2021 @ 10:43:13.000","ES-Air","Jebel Ali",AE,Osaka,JP,"586.79","$778.32",false,"No Delay"
"Oct 27, 2021 @ 10:20:22.000","ES-Air",London,GB,Melbourne,AU,"938.628","$878.48",false,"No Delay"
"Oct 27, 2021 @ 10:16:50.000","ES-Air",Copenhagen,DK,Minneapolis,US,"602.624","$503.49",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 10:15:22.000","Kibana Airlines",Tokoname,JP,Hyderabad,IN,"551.896","$704.52",false,"No Delay"
"Oct 27, 2021 @ 10:09:55.000","Logstash Airways",Manchester,GB,Olenegorsk,RU,"207.535","$270.7",false,"No Delay"
"Oct 27, 2021 @ 10:08:32.000","ES-Air",Genova,IT,Genova,IT,0,"$198.4",false,"No Delay"
"Oct 27, 2021 @ 10:08:32.000",JetBeats,Verona,IT,Verona,IT,0,"$171.69",false,"No Delay"
"Oct 27, 2021 @ 10:07:47.000","ES-Air",Cologne,DE,Bogota,CO,"749.44","$912.29",false,"No Delay"
"Oct 27, 2021 @ 10:06:08.000","Logstash Airways","New Delhi",IN,Treviso,IT,"393.378","$372.43",false,"No Delay"
"Oct 27, 2021 @ 09:52:47.000","Kibana Airlines",Istanbul,TR,Guangzhou,CN,"493.707","$689.41",false,"No Delay"
"Oct 27, 2021 @ 09:39:48.000","Kibana Airlines","New Delhi",IN,Hyderabad,IN,"70.147","$185.29",false,"No Delay"
"Oct 27, 2021 @ 09:38:56.000","Logstash Airways",Oslo,NO,"San Francisco",US,"464.56","$984.06",false,"No Delay"
"Oct 27, 2021 @ 09:37:06.000",JetBeats,London,GB,Naples,IT,"90.648","$647.3",false,"No Delay"
"Oct 27, 2021 @ 09:35:42.000","Logstash Airways",Bangalore,IN,Olenegorsk,RU,"491.174","$510.15",false,"No Delay"
"Oct 27, 2021 @ 09:23:54.000","Kibana Airlines","Mexico City",MX,Munich,DE,"580.026","$347.61",false,"No Delay"
"Oct 27, 2021 @ 09:10:17.000","Kibana Airlines","Chitose / Tomakomai",JP,Shanghai,CN,"157.986","$389.14",false,"No Delay"
"Oct 27, 2021 @ 09:08:26.000",JetBeats,Bari,IT,Sydney,AU,"1,064.241","$892.07",false,"No Delay"
"Oct 27, 2021 @ 09:05:43.000","ES-Air",Lima,PE,"Chitose / Tomakomai",JP,"787.398","$866.66",false,"No Delay"
"Oct 27, 2021 @ 09:01:23.000","ES-Air",Durban,ZA,"Los Angeles",US,"1,555.644","$760.35",false,"No Delay"
"Oct 27, 2021 @ 09:01:22.000","ES-Air",Rome,IT,Munich,DE,"165.574","$953.11",false,"Late Aircraft Delay"
"Oct 27, 2021 @ 09:00:00.000","Kibana Airlines",Denver,US,Zurich,CH,"395.377","$584.93",true,"No Delay"
"Oct 27, 2021 @ 08:54:15.000",JetBeats,Torino,IT,"Xi'an",CN,"582.551","$592.26",false,"No Delay"
"Oct 27, 2021 @ 08:51:52.000","ES-Air",Adelaide,AU,London,GB,"956.585","$981.91",true,"No Delay"
"Oct 27, 2021 @ 08:49:22.000","Logstash Airways","Abu Dhabi",AE,Barcelona,ES,"323.452","$891.86",false,"No Delay"
"Oct 27, 2021 @ 08:41:23.000",JetBeats,Santiago,CL,Warsaw,PL,"1,327.502","$689.61",false,"Carrier Delay"
"Oct 27, 2021 @ 08:32:03.000","Kibana Airlines",Quito,EC,Milan,IT,"517.65","$847.85",false,"No Delay"
"Oct 27, 2021 @ 08:24:33.000","Kibana Airlines",Verona,IT,Zurich,CH,"22.454","$497.15",false,"No Delay"
"Oct 27, 2021 @ 08:24:06.000",JetBeats,"Buenos Aires",AR,"Newport News",US,"796.254","$705.95",false,"Carrier Delay"
"Oct 27, 2021 @ 08:22:10.000","Kibana Airlines",Chicago,US,Rome,IT,"643.249","$722.54",false,"Carrier Delay"
"Oct 27, 2021 @ 08:21:46.000","Logstash Airways",Zurich,CH,Zurich,CH,0,"$126.58",false,"No Delay"
"Oct 27, 2021 @ 08:17:10.000",JetBeats,Chicago,US,Tokyo,JP,"1,071.556","$866",true,"NAS Delay"
"Oct 27, 2021 @ 08:05:56.000","ES-Air",Catania,IT,Bangalore,IN,"420.089","$274.07",true,"No Delay"
"Oct 27, 2021 @ 08:03:39.000",JetBeats,Milwaukee,US,"Buenos Aires",AR,"607.644","$762.87",false,"No Delay"
"Oct 27, 2021 @ 08:03:01.000","Logstash Airways",Seoul,KR,Pisa,IT,"471.25","$434.23",true,"No Delay"
"Oct 27, 2021 @ 08:00:25.000","Logstash Airways","San Juan",PR,Ottawa,CA,"432.347","$727.16",false,"Carrier Delay"
"Oct 27, 2021 @ 08:00:25.000","ES-Air",Dublin,IE,London,GB,"37.36","$845.07",false,"No Delay"
"Oct 27, 2021 @ 08:00:23.000","Kibana Airlines",Washington,US,Winnipeg,CA,"165.095","$252.27",false,"No Delay"
"Oct 27, 2021 @ 08:00:23.000","Kibana Airlines",Quito,EC,Tokyo,JP,"1,028.245","$693.73",false,"No Delay"
"Oct 27, 2021 @ 07:54:16.000","ES-Air",Bari,IT,Naples,IT,"25.482","$128.23",false,"NAS Delay"
"Oct 27, 2021 @ 07:54:16.000",JetBeats,Tucson,US,"Xi'an",CN,"550.114","$422.12",false,"No Delay"
"Oct 27, 2021 @ 07:53:49.000","Logstash Airways",Montreal,CA,Johannesburg,ZA,"808.511","$415.11",false,"No Delay"
"Oct 27, 2021 @ 07:51:33.000",JetBeats,Dubai,AE,Lima,PE,"1,141.287","$587.63",true,"No Delay"
"Oct 27, 2021 @ 07:40:04.000",JetBeats,"Frankfurt am Main",DE,Melbourne,AU,"1,087.108","$925.51",false,"No Delay"
"Oct 27, 2021 @ 07:40:04.000","Logstash Airways",Durban,ZA,"Buenos Aires",AR,"868.689","$526.99",false,"Carrier Delay"
"Oct 27, 2021 @ 07:32:48.000","Kibana Airlines",Bangor,US,Paris,FR,"262.688","$645.28",true,"No Delay"
"Oct 27, 2021 @ 07:31:03.000","Logstash Airways",Edmonton,CA,Sydney,AU,"948.335","$921.65",false,"No Delay"
"Oct 27, 2021 @ 07:27:55.000","ES-Air",Greenville,US,Hyderabad,IN,"1,068.149","$697.97",false,"No Delay"
"Oct 27, 2021 @ 07:24:48.000","Kibana Airlines",Johannesburg,ZA,Belogorsk,RU,"922.84","$591.78",false,"No Delay"
"Oct 27, 2021 @ 07:24:44.000","Kibana Airlines",Palermo,IT,Tucson,US,"542.618","$360.58",false,"No Delay"
"Oct 27, 2021 @ 07:22:18.000","Kibana Airlines",Copenhagen,DK,Venice,IT,"62.507","$638.04",false,"No Delay"
"Oct 27, 2021 @ 07:13:47.000","Logstash Airways","New York",US,Bangalore,IN,"835.179","$344.53",true,"No Delay"
"Oct 27, 2021 @ 07:09:50.000",JetBeats,Genova,IT,Tokyo,JP,"580.263","$499.58",false,"No Delay"
"Oct 27, 2021 @ 07:09:35.000","Logstash Airways",Munich,DE,Shanghai,CN,"730.38","$974.43",false,"No Delay"
"Oct 27, 2021 @ 07:07:59.000","Logstash Airways","Mexico City",MX,Oslo,NO,"657.762","$870.41",false,"No Delay"
